prod,busload,desired load,cost1,cost2
1937.9379379379382,1298.407808974872,1300,1.5921910251279314,641.122319988194
1953.9539539539542,1305.322914405025,1300,5.322914405024903,653.9539539539542
1969.9699699699702,1312.1920358380805,1300,12.192035838080528,669.9699699699702
1985.9859859859862,1319.0154462519672,1300,19.015446251967205,685.9859859859862
2002.0020020020022,1325.79341591628,1300,25.793415916280082,702.0020020020022
2018.0180180180182,1332.5262124305652,1300,32.52621243056524,718.0180180180182
2034.0340340340342,1339.2141007604437,1300,39.21410076044367,734.0340340340344
2050.0500500500502,1345.8573432745027,1300,45.85734327450268,750.0500500500507
2066.0660660660665,1352.4561997791693,1300,52.45619977916931,766.0660660660665
2082.0820820820823,1359.0109275540385,1300,59.01092755403852,782.0820820820823
2098.0980980980985,1365.521781386093,1300,65.52178138609293,798.0980980980985
2114.1141141141143,1371.9890136032973,1300,71.98901360329728,814.1141141141143
2130.1301301301305,1378.4128741078803,1300,78.41287410788027,830.1301301301305
2146.1461461461463,1384.793610408849,1300,84.79361040884896,846.1461461461463
2162.1621621621625,1391.1314676537643,1300,91.13146765376428,862.1621621621625
2178.1781781781783,1397.4266886606301,1300,97.42668866063013,878.1781781781783
2194.1941941941946,1403.6795139483047,1300,103.6795139483047,894.1941941941946
2210.2102102102103,1409.890181767338,1300,109.89018176733794,910.2102102102108
2226.2262262262266,1416.0589281295302,1300,116.05892812953016,926.2262262262266
2242.2422422422424,1422.1859868373201,1300,122.18598683732012,942.2422422422424
2258.2582582582586,1428.2715895129172,1300,128.27158951291722,958.2582582582586
2274.2742742742744,1434.3159656263538,1300,134.31596562635377,974.2742742742744
2290.2902902902906,1440.3193425236225,1300,140.31934252362248,990.2902902902906
2306.3063063063064,1446.2819454540465,1300,146.28194545404654,1006.3063063063064
2322.3223223223226,1452.2039975973655,1300,152.20399759736551,1022.3223223223226
2338.3383383383384,1458.0857200900255,1300,158.08572009002546,1038.3383383383384
2354.3543543543547,1463.927332051668,1300,163.92733205166792,1054.3543543543547
2370.3703703703704,1469.729050610539,1300,169.72905061053893,1070.370370370371
2386.3863863863867,1475.4910909288412,1300,175.49109092884123,1086.3863863863867
2402.4024024024025,1481.2136662276316,1300,181.21366622763162,1102.4024024024025
2418.4184184184187,1486.8969878111784,1300,186.8969878111784,1118.4184184184187
2434.4344344344345,1492.541265091205,1300,192.5412650912051,1134.4344344344345
2450.4504504504507,1498.14670561031,1300,198.14670561030994,1150.4504504504507
2466.4664664664665,1503.7135150653853,1300,203.7135150653853,1166.4664664664665
2482.4824824824827,1509.2418973307247,1300,209.24189733072467,1182.4824824824827
2498.4984984984985,1514.7320544801346,1300,214.7320544801346,1198.4984984984985
2514.5145145145148,1520.1841868095585,1300,220.18418680955847,1214.5145145145148
2530.5305305305305,1525.5984928587338,1300,225.59849285873383,1230.530530530531
2546.546546546547,1530.9751694326508,1300,230.97516943265077,1246.5465465465468
2562.5625625625626,1536.3144116228966,1300,236.3144116228966,1262.5625625625626
2578.578578578579,1541.6164128284038,1300,241.61641282840378,1278.5785785785788
2594.594594594595,1546.8813647756292,1300,246.8813647756292,1294.594594594595
2610.610610610611,1552.109457539558,1300,252.10945753955798,1310.6106106106108
2626.626626626627,1557.3008795626038,1300,257.30087956260377,1326.626626626627
2642.642642642643,1562.4558176749872,1300,262.4558176749872,1342.6426426426428
2658.658658658659,1567.5744571134942,1300,267.5744571134942,1358.658658658659
2674.674674674675,1572.6569815407458,1300,272.65698154074585,1374.6746746746749
2690.690690690691,1577.7035730636442,1300,277.70357306364417,1390.6906906906916
2706.706706706707,1582.7144122520451,1300,282.7144122520451,1406.7067067067069
2722.722722722723,1587.6896781566927,1300,287.6896781566927,1422.7227227227231
2738.738738738739,1592.6295483270394,1300,292.6295483270394,1438.738738738739
2754.754754754755,1597.5341988290381,1300,297.53419882903813,1454.7547547547551
2770.770770770771,1602.4038042622522,1300,302.40380426225215,1470.770770770771
2786.786786786787,1607.2385377769365,1300,307.2385377769365,1486.7867867867872
2802.802802802803,1612.0385710910625,1300,312.0385710910625,1502.802802802803
2818.818818818819,1616.8040745065184,1300,316.8040745065184,1518.8188188188192
2834.834834834835,1621.5352169256505,1300,321.5352169256505,1534.834834834835
2850.850850850851,1626.2321658674068,1300,326.2321658674068,1550.8508508508517
2866.866866866867,1630.895087482827,1300,330.89508748282697,1566.866866866867
2882.882882882883,1635.5241465709582,1300,335.52414657095824,1582.8828828828832
2898.898898898899,1640.1195065942318,1300,340.1195065942318,1598.898898898899
2914.9149149149152,1644.6813296933271,1300,344.68132969332714,1614.9149149149152
2930.930930930931,1649.2097767022642,1300,349.2097767022642,1630.930930930931
2946.9469469469473,1653.705007163353,1300,353.705007163353,1646.9469469469473
2962.962962962963,1658.167179341234,1300,358.16717934123403,1662.962962962963
2978.9789789789793,1662.596450237487,1300,362.59645023748703,1678.9789789789793
2994.994994994995,1666.9929756045576,1300,366.9929756045576,1694.994994994995
3011.0110110110113,1671.3569099597692,1300,371.35690995976915,1711.0110110110118
3027.027027027027,1675.6884065989368,1300,375.6884065989368,1727.027027027027
3043.0430430430433,1679.9876176098678,1300,379.9876176098678,1743.0430430430433
3059.059059059059,1684.2546938856913,1300,384.25469388569127,1759.0590590590596
3075.0750750750753,1688.4897851377332,1300,388.4897851377332,1775.0750750750753
3091.0910910910916,1692.6930399090452,1300,392.6930399090452,1791.0910910910916
3107.1071071071074,1696.86460558637,1300,396.8646055863701,1807.1071071071074
3123.1231231231236,1701.0046284133011,1300,401.00462841330113,1823.1231231231236
3139.1391391391394,1705.113253502418,1300,405.11325350241805,1839.1391391391394
3155.1551551551556,1709.1906248475368,1300,409.1906248475368,1855.1551551551556
3171.1711711711714,1713.2368853359026,1300,413.23688533590257,1871.1711711711719
3187.1871871871876,1717.2521767597857,1300,417.2521767597857,1887.1871871871876
3203.2032032032034,1721.2366398284473,1300,421.2366398284473,1903.2032032032034
3219.2192192192197,1725.1904141796786,1300,425.19041417967856,1919.2192192192201
3235.2352352352355,1729.113638391027,1300,429.11363839102705,1935.2352352352355
3251.2512512512517,1733.0064499913362,1300,433.00644999133624,1951.2512512512517
3267.2672672672675,1736.8689854714319,1300,436.86898547143187,1967.2672672672675
3283.2832832832837,1740.701380295576,1300,440.701380295576,1983.2832832832837
3299.2992992992995,1744.5037689118408,1300,444.5037689118408,1999.2992992992995
3315.3153153153157,1748.2762847628237,1300,448.2762847628237,2015.3153153153157
3331.3313313313315,1752.0190602963623,1300,452.01906029636234,2031.331331331332
3347.3473473473477,1755.7322269757663,1300,455.73222697576625,2047.3473473473477
3363.3633633633635,1759.4159152900488,1300,459.4159152900488,2063.3633633633635
3379.3793793793798,1763.0702547639032,1300,463.0702547639032,2079.37937937938
3395.3953953953956,1766.6953739679343,1300,466.6953739679343,2095.3953953953956
3411.411411411412,1770.2914005282082,1300,470.2914005282082,2111.411411411412
3427.4274274274276,1773.8584611361148,1300,473.8584611361148,2127.4274274274276
3443.443443443444,1777.3966815580025,1300,477.39668155800246,2143.443443443444
3459.4594594594596,1780.9061866442164,1300,480.9061866442164,2159.4594594594596
3475.475475475476,1784.387100338904,1300,484.387100338904,2175.475475475476
3491.4914914914916,1787.839545689053,1300,487.839545689053,2191.491491491492
3507.507507507508,1791.2636448533306,1300,491.26364485333056,2207.507507507508
3523.5235235235236,1794.6595191114625,1300,494.6595191114625,2223.5235235235236
3539.53953953954,1798.0272888726745,1300,498.0272888726745,2239.5395395395403
3555.5555555555557,1801.3670736847303,1300,501.36707368473026,2255.5555555555557
3571.571571571572,1804.6789922422874,1300,504.67899224228745,2271.571571571572
3587.587587587588,1807.9631623956516,1300,507.9631623956516,2287.587587587588
3603.603603603604,1811.2197011589615,1300,511.21970115896147,2303.603603603604
3619.61961961962,1814.4487247186305,1300,514.4487247186305,2319.61961961962
3635.635635635636,1817.650348441532,1300,517.6503484415321,2335.635635635636
3651.651651651652,1820.8246868828724,1300,520.8246868828724,2351.651651651652
3667.667667667668,1823.9718537944327,1300,523.9718537944327,2367.667667667668
3683.683683683684,1827.0919621324424,1300,527.0919621324424,2383.683683683684
3699.6996996997,1830.1851240649114,1300,530.1851240649114,2399.6996996997004
3715.715715715716,1833.251450979958,1300,533.251450979958,2415.715715715716
3731.731731731732,1836.291053492971,1300,536.2910534929711,2431.731731731732
3747.7477477477482,1839.3040414543407,1300,539.3040414543407,2447.7477477477482
3763.763763763764,1842.2905239565068,1300,542.2905239565068,2463.763763763764
3779.7797797797803,1845.2506093417753,1300,545.2506093417753,2479.7797797797803
3795.795795795796,1848.18440520894,1300,548.18440520894,2495.795795795796
3811.8118118118123,1851.0920184210136,1300,551.0920184210136,2511.8118118118123
3827.827827827828,1853.973555111736,1300,553.973555111736,2527.827827827828
3843.8438438438443,1856.829120693078,1300,556.829120693078,2543.8438438438443
3859.85985985986,1859.6588198614086,1300,559.6588198614086,2559.8598598598605
3875.8758758758763,1862.4627566048844,1300,562.4627566048844,2575.8758758758763
3891.891891891892,1865.2410342100438,1300,565.2410342100438,2591.891891891892
3907.9079079079083,1867.9937552679746,1300,567.9937552679746,2607.9079079079083
3923.923923923924,1870.7210216816466,1300,570.7210216816466,2623.923923923924
3939.9399399399404,1873.4229329372738,1300,573.4229329372738,2639.9399399399404
3955.955955955956,1876.0995929942223,1300,576.0995929942223,2655.955955955956
3971.9719719719724,1878.7511000466284,1300,578.7511000466284,2671.9719719719724
3987.987987987988,1881.37755330672,1300,581.3775533067201,2687.987987987988
4004.0040040040044,1883.9790513298453,1300,583.9790513298453,2704.0040040040044
4020.02002002002,1886.5556920202093,1300,586.5556920202093,2720.02002002002
4036.0360360360364,1889.1075726373,1300,589.1075726373001,2736.0360360360364
4052.052052052052,1891.634789801401,1300,591.634789801401,2752.052052052052
4068.0680680680684,1894.1374394999284,1300,594.1374394999284,2768.068068068069
4084.084084084084,1896.6156170927493,1300,596.6156170927493,2784.084084084084
4100.1001001001005,1899.0694173181455,1300,599.0694173181455,2800.1001001001014
4116.116116116116,1901.4989342986437,1300,601.4989342986437,2816.1161161161162
4132.132132132133,1903.9042615462731,1300,603.9042615462731,2832.132132132133
4148.148148148149,1906.2854919684187,1300,606.2854919684187,2848.1481481481487
4164.1641641641645,1908.6427178730787,1300,608.6427178730787,2864.1641641641645
4180.18018018018,1910.9760309742114,1300,610.9760309742114,2880.1801801801803
4196.196196196197,1913.2855223973593,1300,613.2855223973593,2896.196196196197
4212.212212212213,1915.5712826847662,1300,615.5712826847662,2912.2122122122128
4228.2282282282285,1917.8334018004648,1300,617.8334018004648,2928.2282282282285
4244.244244244244,1920.071969135819,1300,620.071969135819,2944.2442442442443
4260.260260260261,1922.2870735140987,1300,622.2870735140987,2960.260260260261
4276.276276276277,1924.4788031960243,1300,624.4788031960243,2976.276276276277
4292.292292292293,1926.647245884482,1300,626.6472458844819,2992.2922922922926
4308.308308308308,1928.792488729357,1300,628.792488729357,3008.3083083083084
4324.324324324325,1930.914618332764,1300,630.9146183327639,3024.324324324325
4340.340340340341,1933.0137207535927,1300,633.0137207535927,3040.340340340341
4356.356356356357,1935.0898815123119,1300,635.0898815123119,3056.3563563563566
4372.372372372372,1937.1431855956016,1300,637.1431855956016,3072.3723723723724
4388.388388388389,1939.1737174614436,1300,639.1737174614436,3088.388388388389
4404.404404404405,1941.181561042953,1300,641.181561042953,3104.404404404405
4420.420420420421,1943.1667997537543,1300,643.1667997537543,3120.4204204204216
4436.436436436436,1945.1295164919602,1300,645.1295164919602,3136.4364364364365
4452.452452452453,1947.0697936446586,1300,647.0697936446586,3152.452452452453
4468.468468468469,1948.987713092606,1300,648.9877130926061,3168.468468468469
4484.484484484485,1950.8833562143482,1300,650.8833562143482,3184.4844844844847
4500.5005005005005,1952.7568038904801,1300,652.7568038904801,3200.5005005005005
4516.516516516517,1954.6081365082273,1300,654.6081365082273,3216.516516516517
4532.532532532533,1956.4374339652204,1300,656.4374339652204,3232.532532532533
4548.548548548549,1958.2447756739894,1300,658.2447756739894,3248.5485485485488
4564.5645645645645,1960.0302405659986,1300,660.0302405659986,3264.5645645645645
4580.580580580581,1961.7939070956822,1300,661.7939070956822,3280.580580580581
4596.596596596597,1963.5358532443379,1300,663.5358532443379,3296.596596596597
4612.612612612613,1965.2561565245605,1300,665.2561565245605,3312.612612612613
4628.6286286286295,1966.9548939836832,1300,666.9548939836832,3328.6286286286304
4644.644644644645,1968.6321422079518,1300,668.6321422079518,3344.6446446446453
4660.660660660661,1970.28797732645,1300,670.2879773264499,3360.660660660661
4676.676676676677,1971.9224750145372,1300,671.9224750145372,3376.676676676677
4692.6926926926935,1973.5357104980835,1300,673.5357104980835,3392.6926926926935
4708.708708708709,1975.127758556965,1300,675.1277585569651,3408.7087087087093
4724.724724724725,1976.698693528931,1300,676.698693528931,3424.724724724725
4740.740740740741,1978.2485893128123,1300,678.2485893128123,3440.740740740742
4756.756756756758,1979.7775193727034,1300,679.7775193727034,3456.7567567567576
4772.772772772773,1981.285556741369,1300,681.285556741369,3472.7727727727734
4788.788788788789,1982.7727740235446,1300,682.7727740235446,3488.788788788789
4804.804804804805,1984.2392433997134,1300,684.2392433997134,3504.804804804805
4820.820820820822,1985.6850366294339,1300,685.6850366294339,3520.8208208208216
4836.836836836837,1987.1102250549766,1300,687.1102250549766,3536.8368368368374
4852.852852852853,1988.5148796043095,1300,688.5148796043095,3552.852852852853
4868.868868868869,1989.8990707949624,1300,689.8990707949624,3568.868868868869
4884.884884884886,1991.2628687370102,1300,691.2628687370102,3584.8848848848857
4900.900900900901,1992.60634313643,1300,692.60634313643,3600.9009009009014
4916.916916916917,1993.9295632983376,1300,693.9295632983376,3616.916916916917
4932.932932932933,1995.232598130542,1300,695.2325981305421,3632.932932932933
4948.94894894895,1996.5155161460757,1300,696.5155161460757,3648.9489489489506
4964.9649649649655,1997.7783854669442,1300,697.7783854669442,3664.9649649649655
4980.980980980981,1999.0212738272248,1300,699.0212738272248,3680.9809809809813
4996.996996996997,2000.2442485754273,1300,700.2442485754273,3696.996996996997
5013.013013013014,2001.4473766788396,1300,701.4473766788396,3713.0130130130137
5029.0290290290295,2002.6307247252644,1300,702.6307247252644,3729.0290290290295
5045.045045045045,2003.7943589266833,1300,703.7943589266833,3745.0450450450453
5061.061061061061,2004.938345122298,1300,704.938345122298,3761.061061061062
5077.077077077078,2006.0627487811757,1300,706.0627487811757,3777.077077077078
5093.093093093094,2007.1676350053167,1300,707.1676350053167,3793.0930930930936
5109.109109109109,2008.2530685323263,1300,708.2530685323263,3809.1091091091093
5125.125125125125,2009.3191137387407,1300,709.3191137387407,3825.125125125125
5141.141141141142,2010.3658346423003,1300,710.3658346423003,3841.141141141142
5157.157157157158,2011.393294905105,1300,711.393294905105,3857.1571571571576
5173.173173173173,2012.4015578361423,1300,712.4015578361423,3873.1731731731734
5189.18918918919,2013.3906863942175,1300,713.3906863942175,3889.18918918919
5205.205205205206,2014.3607431905934,1300,714.3607431905934,3905.205205205206
5221.221221221222,2015.311790491694,1300,715.311790491694,3921.2212212212216
5237.237237237237,2016.2438902216309,1300,716.2438902216309,3937.2372372372374
5253.253253253254,2017.1571039651608,1300,717.1571039651608,3953.253253253254
5269.26926926927,2018.0514929697893,1300,718.0514929697893,3969.269269269271
5285.285285285286,2018.9271181488666,1300,718.9271181488666,3985.2852852852857
5301.3013013013015,2019.7840400837208,1300,719.7840400837208,4001.3013013013015
5317.317317317318,2020.622319026586,1300,720.622319026586,4017.317317317318
5333.333333333334,2021.442014902675,1300,721.442014902675,4033.333333333334
5349.34934934935,2022.2431873130236,1300,722.2431873130236,4049.3493493493497
5365.3653653653655,2023.0258955368472,1300,723.0258955368472,4065.3653653653655
5381.381381381382,2023.7901985337885,1300,723.7901985337885,4081.381381381383
5397.397397397398,2024.536154946446,1300,724.536154946446,4097.397397397398
5413.413413413414,2025.2638231030178,1300,725.2638231030178,4113.413413413414
5429.42942942943,2025.9732610192032,1300,725.9732610192032,4129.42942942943
5445.445445445446,2026.6645264007366,1300,726.6645264007366,4145.445445445446
5461.461461461462,2027.3376766460274,1300,727.3376766460274,4161.461461461462
5477.477477477478,2027.992768847781,1300,727.992768847781,4177.477477477478
5493.493493493494,2028.6298597958703,1300,728.6298597958703,4193.493493493494
5509.50950950951,2029.2490059794372,1300,729.2490059794372,4209.50950950951
5525.525525525526,2029.8502635887698,1300,729.8502635887698,4225.525525525526
5541.541541541542,2030.4336885180305,1300,730.4336885180305,4241.541541541542
5557.557557557558,2030.9993363672447,1300,730.9993363672447,4257.557557557558
5573.573573573574,2031.54726244415,1300,731.54726244415,4273.573573573574
5589.58958958959,2032.0775217668088,1300,732.0775217668088,4289.589589589591
5605.605605605606,2032.5901690655996,1300,732.5901690655996,4305.605605605606
5621.621621621622,2033.0852587850927,1300,733.0852587850927,4321.621621621622
5637.637637637638,2033.5628450865497,1300,733.5628450865497,4337.637637637638
5653.653653653654,2034.0229818495172,1300,734.0229818495172,4353.653653653654
5669.66966966967,2034.4657226741847,1300,734.4657226741847,4369.66966966967
5685.685685685687,2034.8911208833724,1300,734.8911208833724,4385.685685685687
5701.701701701702,2035.2992295245258,1300,735.2992295245258,4401.701701701703
5717.717717717718,2035.6901013716993,1300,735.6901013716993,4417.717717717718
5733.733733733734,2036.0637889272653,1300,736.0637889272653,4433.733733733734
5749.749749749751,2036.4203444244422,1300,736.4203444244422,4449.749749749751
5765.765765765766,2036.7598198287737,1300,736.7598198287737,4465.765765765766
5781.781781781782,2037.0822668400879,1300,737.0822668400879,4481.781781781782
5797.797797797798,2037.387736894715,1300,737.3877368947151,4497.797797797798
5813.813813813815,2037.6762811669378,1300,737.6762811669378,4513.813813813815
5829.8298298298305,2037.9479505710947,1300,737.9479505710947,4529.8298298298305
5845.845845845846,2038.202795763425,1300,738.202795763425,4545.845845845846
5861.861861861862,2038.4408671438905,1300,738.4408671438905,4561.861861861862
5877.877877877879,2038.6622148578508,1300,738.6622148578508,4577.877877877879
5893.8938938938945,2038.8668887982817,1300,738.8668887982817,4593.8938938938945
5909.90990990991,2039.0549386069379,1300,739.0549386069379,4609.909909909911
5925.925925925926,2039.2264136763742,1300,739.2264136763742,4625.925925925926
5941.941941941943,2039.3813631522448,1300,739.3813631522448,4641.941941941943
5957.957957957959,2039.5198359340725,1300,739.5198359340725,4657.957957957959
5973.973973973974,2039.6418806776637,1300,739.6418806776637,4673.973973973974
5989.98998998999,2039.7475457964447,1300,739.7475457964447,4689.98998998999
6006.006006006007,2039.836879463479,1300,739.8368794634789,4706.006006006007
6022.022022022023,2039.909929612861,1300,739.9099296128611,4722.0220220220235
6038.038038038038,2039.9667439414202,1300,739.9667439414202,4738.038038038038
6054.054054054054,2040.0073699106542,1300,740.0073699106542,4754.054054054054
6070.070070070071,2040.0318547478378,1300,740.0318547478378,4770.070070070071
6086.086086086087,2040.0402454479263,1300,740.0402454479263,4786.086086086087
6102.102102102102,2040.0325887753752,1300,740.0325887753752,4802.102102102102
6118.118118118118,2040.0089312652767,1300,740.0089312652767,4818.118118118119
6134.134134134135,2039.969319225378,1300,739.9693192253781,4834.134134134135
6150.150150150151,2039.9137987371605,1300,739.9137987371605,4850.150150150151
6166.1661661661665,2039.842415657773,1300,739.842415657773,4866.1661661661665
6182.182182182183,2039.7552156215115,1300,739.7552156215115,4882.182182182183
6198.198198198199,2039.6522440409226,1300,739.6522440409226,4898.198198198199
6214.214214214215,2039.5335461090835,1300,739.5335461090835,4914.214214214215
6230.2302302302305,2039.3991668003082,1300,739.3991668003082,4930.230230230231
6246.246246246247,2039.2491508721096,1300,739.2491508721096,4946.246246246247
6262.262262262263,2039.0835428664222,1300,739.0835428664222,4962.262262262263
6278.278278278279,2038.9023871112786,1300,738.9023871112786,4978.278278278279
6294.294294294295,2038.7057277220038,1300,738.7057277220038,4994.294294294295
6310.310310310311,2038.4936086027774,1300,738.4936086027774,5010.310310310311
6326.326326326327,2038.2660734480569,1300,738.2660734480569,5026.326326326327
6342.342342342343,2038.0231657439936,1300,738.0231657439936,5042.342342342344
6358.358358358359,2037.764928769604,1300,737.764928769604,5058.358358358359
6374.374374374375,2037.4914055985582,1300,737.4914055985582,5074.374374374375
6390.390390390391,2037.202639100201,1300,737.2026391002009,5090.390390390391
6406.406406406407,2036.898671940975,1300,736.898671940975,5106.406406406407
6422.422422422423,2036.5795465858982,1300,736.5795465858982,5122.422422422423
6438.438438438439,2036.2453052997298,1300,736.2453052997298,5138.43843843844
6454.454454454455,2035.8959901485032,1300,735.8959901485032,5154.454454454455
6470.470470470471,2035.5316430005814,1300,735.5316430005814,5170.470470470471
6486.486486486487,2035.1523055279868,1300,735.1523055279868,5186.486486486487
6502.502502502503,2034.7580192079704,1300,734.7580192079704,5202.502502502503
6518.518518518519,2034.3488253240876,1300,734.3488253240876,5218.518518518519
6534.534534534535,2033.9247649673098,1300,733.9247649673098,5234.534534534535
6550.550550550551,2033.4858790375847,1300,733.4858790375847,5250.550550550552
6566.566566566567,2033.0322082449475,1300,733.0322082449475,5266.566566566567
6582.582582582583,2032.5637931106257,1300,732.5637931106257,5282.582582582583
6598.598598598599,2032.080673968494,1300,732.080673968494,5298.598598598599
6614.614614614615,2031.582890966064,1300,731.582890966064,5314.614614614615
6630.6306306306315,2031.0704840660492,1300,731.0704840660492,5330.6306306306315
6646.646646646647,2030.5434930471047,1300,730.5434930471047,5346.646646646647
6662.662662662663,2030.00195750505,1300,730.0019575050501,5362.662662662664
6678.67867867868,2029.4459168547692,1300,729.4459168547692,5378.67867867868
6694.6946946946955,2028.8754103302153,1300,728.8754103302153,5394.6946946946955
6710.710710710711,2028.290476986569,1300,728.290476986569,5410.710710710711
6726.726726726727,2027.691155700808,1300,727.6911557008079,5426.726726726727
6742.742742742744,2027.0774851731803,1300,727.0774851731803,5442.742742742744
6758.7587587587595,2026.4495039278927,1300,726.4495039278927,5458.75875875876
6774.774774774775,2025.807250314756,1300,725.807250314756,5474.774774774775
6790.790790790791,2025.1507625099803,1300,725.1507625099803,5490.790790790791
6806.806806806808,2024.4800785173138,1300,724.4800785173138,5506.806806806808
6822.822822822824,2023.7952361691496,1300,723.7952361691496,5522.822822822824
6838.838838838839,2023.0962731275213,1300,723.0962731275213,5538.838838838839
6854.854854854855,2022.3832268856368,1300,722.3832268856368,5554.854854854855
6870.870870870872,2021.6561347681363,1300,721.6561347681363,5570.870870870873
6886.886886886888,2020.9150339327944,1300,720.9150339327944,5586.886886886888
6902.902902902903,2020.1599613714052,1300,720.1599613714052,5602.902902902903
6918.918918918919,2019.3909539106871,1300,719.3909539106871,5618.918918918919
6934.934934934936,2018.6080482133657,1300,718.6080482133657,5634.934934934936
6950.950950950952,2017.8112807793414,1300,717.8112807793414,5650.950950950952
6966.966966966967,2017.0006879465918,1300,717.0006879465918,5666.966966966967
6982.982982982983,2016.1763058920887,1300,716.1763058920887,5682.982982982984
6998.998998999,2015.338170632901,1300,715.338170632901,5698.998998999
7015.015015015016,2014.486318027196,1300,714.4863180271959,5715.015015015016
7031.0310310310315,2013.6207837753373,1300,713.6207837753373,5731.0310310310315
7047.047047047047,2012.741603420437,1300,712.7416034204371,5747.047047047047
7063.063063063064,2011.8488123498537,1300,711.8488123498537,5763.063063063064
7079.07907907908,2010.9424457956493,1300,710.9424457956493,5779.079079079081
7095.0950950950955,2010.022538836125,1300,710.022538836125,5795.0950950950955
7111.111111111111,2009.0891263961057,1300,709.0891263961057,5811.111111111111
7127.127127127128,2008.142243248415,1300,708.1422432484151,5827.127127127128
7143.143143143144,2007.181924014446,1300,707.1819240144459,5843.143143143144
7159.15915915916,2006.2082031654145,1300,706.2082031654145,5859.15915915916
7175.175175175176,2005.2211150228059,1300,705.2211150228059,5875.175175175176
7191.191191191192,2004.2206937599194,1300,704.2206937599194,5891.191191191193
7207.207207207208,2003.2069734020297,1300,703.2069734020297,5907.207207207208
7223.223223223224,2002.1799878279298,1300,702.1799878279298,5923.223223223224
7239.23923923924,2001.1397707704364,1300,701.1397707704364,5939.23923923924
7255.255255255256,2000.0863558176152,1300,700.0863558176152,5955.255255255256
7271.271271271272,1999.019776413007,1300,699.0197764130071,5971.271271271272
7287.287287287288,1997.9400658572786,1300,697.9400658572786,5987.287287287288
7303.303303303304,1996.847257308389,1300,696.8472573083891,6003.303303303304
7319.31931931932,1995.7413837830136,1300,695.7413837830136,6019.31931931932
7335.335335335336,1994.622478157169,1300,694.6224781571691,6035.335335335336
7351.351351351352,1993.4905731667532,1300,693.4905731667532,6051.351351351352
7367.367367367368,1992.3457014088517,1300,692.3457014088517,6067.367367367368
7383.383383383384,1991.1878953424211,1300,691.1878953424211,6083.383383383384
7399.3993993994,1990.017187288885,1300,690.017187288885,6099.399399399401
7415.415415415416,1988.833609433129,1300,688.8336094331289,6115.415415415416
7431.431431431432,1987.637193824412,1300,687.637193824412,6131.431431431432
7447.447447447448,1986.4279723770433,1300,686.4279723770433,6147.447447447448
7463.463463463464,1985.205976871015,1300,685.2059768710151,6163.463463463464
7479.47947947948,1983.9712389531032,1300,683.9712389531032,6179.47947947948
7495.4954954954965,1982.7237901375274,1300,682.7237901375274,6195.4954954954965
7511.511511511512,1981.4636618065433,1300,681.4636618065433,6211.511511511513
7527.527527527528,1980.1908852116412,1300,680.1908852116412,6227.527527527528
7543.543543543544,1978.9054914737671,1300,678.9054914737671,6243.543543543544
7559.5595595595605,1977.607511584637,1300,677.607511584637,6259.5595595595605
7575.575575575576,1976.2969764070704,1300,676.2969764070704,6275.575575575576
7591.591591591592,1974.973916675879,1300,674.9739166758791,6291.591591591592
7607.607607607608,1973.6383629985994,1300,673.6383629985994,6307.607607607609
7623.623623623625,1972.290345856436,1300,672.290345856436,6323.623623623625
7639.63963963964,1970.929895604655,1300,670.929895604655,6339.63963963964
7655.655655655656,1969.557042473497,1300,669.557042473497,6355.655655655656
7671.671671671672,1968.1718165689117,1300,668.1718165689117,6371.671671671672
7687.687687687689,1966.7742478731616,1300,666.7742478731616,6387.687687687689
7703.703703703704,1965.3643662456088,1300,665.3643662456088,6403.703703703704
7719.71971971972,1963.9422014235488,1300,663.9422014235488,6419.719719719721
7735.735735735737,1962.5077830226019,1300,662.5077830226019,6435.735735735737
7751.751751751753,1961.0611405377085,1300,661.0611405377085,6451.751751751753
7767.767767767768,1959.602303343615,1300,659.602303343615,6467.767767767768
7783.783783783784,1958.1313006956689,1300,658.1313006956689,6483.783783783784
7799.799799799801,1956.6481617304707,1300,656.6481617304707,6499.799799799801
